donor_id	date	volunteer_ids	recipient_ids	part_food_types	part_weights	transport	scale
6	10/9/14	1029	273	Produce:Baked Goods	200.0:	Bike	Floor Scale
27	10/9/14	708	18	Baked Goods	8	Foot	Guesstimate
69	10/9/14	279	20		6	Bike	Guesstimate
3	10/9/14	817	14	Produce	142.3	Bike	Floor Scale
245	10/9/14	817	14	Baked Goods	1.5	Bike	Floor Scale
36	10/9/14	1013	187	Produce	0	Bike	Guesstimate
4	10/9/14	687	10	Produce	20	Bike	Guesstimate
251	10/9/14	227	249	Fresh Prepared Food	6	Foot	Bathroom Scale
72	10/9/14	356	5	Produce:Baked Goods	0.0:55.0	Bike	Guesstimate
74	10/9/14	1072	15	Produce:	0.0:	Bike	Guesstimate
175	10/9/14	1025:531	15	Produce	0	Bike	Guesstimate
175	10/10/14	349	15	Produce:Baked Goods	15.0:	Bike	Guesstimate
256	10/10/14	945	20	Baked Goods	3	Bike	Floor Scale
27	10/10/14	945	20	Baked Goods	60	Bike	Guesstimate
6	10/10/14	945	15	Produce	14	Bike	Floor Scale
4	10/10/14	279	20	Produce	76	Bike	Bathroom Scale
2	10/10/14	116	44	Produce	5	Bike	Guesstimate
251	10/10/14	116	44	Fresh Prepared Food	24	Bike	Guesstimate
227	10/10/14	989	15	Produce	213	Bike	Floor Scale
76	10/10/14	728	26	Frozen Prepared Food	65	Bike	Guesstimate
25	10/10/14	531	22	Baked Goods	2	Foot	Guesstimate
3	10/10/14	31	14	Produce	123	Bike	Floor Scale
245	10/10/14	31	14	Baked Goods	2	Bike	Floor Scale
74	10/10/14	458	12	Produce	40	Car	Guesstimate
1	10/10/14	727	15	Produce:Fresh Prepared Food	186.0:135.0	Car	Floor Scale
1	10/11/14	775	18	:	80.0:	Bike	Guesstimate
175	10/11/14	1043	20	Produce:Produce:Baked Goods	8.0:10.0:25.0	Bike	Guesstimate
72	10/11/14	514	26	Produce:Baked Goods	150.0:50.0	Car	Guesstimate
215	10/11/14	904	8	Baked Goods	0	Bike	Bathroom Scale
3	10/11/14	928	29	Produce	150	Car	Guesstimate
245	10/11/14	928	29	Baked Goods	1	Car	Guesstimate
262	10/11/14	271	15	Produce	174	Bike	Floor Scale
6	10/11/14	356	20	Produce:Baked Goods	110.0:25.0	Bike	Guesstimate
25	10/11/14	356	20	Baked Goods	7	Bike	Guesstimate
55	10/11/14	904	8	Produce	15	Bike	Bathroom Scale
33	10/11/14	271	5	Produce	0	Bike	Floor Scale
24	10/11/14	356	20	Fresh Prepared Food	0	Bike	Guesstimate
4	10/11/14	129:537:297:135:13	22	Produce:Baked Goods:Fresh Prepared Food:Dairy	8.0:::	Bike	Floor Scale
175	10/12/14	1034	18	Produce:Baked Goods	70.0:	Bike	Floor Scale
74	10/12/14	850	186	Produce	35.5	Bike	Bathroom Scale
4	10/12/14	139	20	Produce	15	Bike	Guesstimate
6	10/12/14	657	41	Produce:Baked Goods	150.0:50.0	Car	Guesstimate
3	10/12/14	52	9	Produce	2	Car	Guesstimate
25	10/12/14	616	11	Baked Goods	3	Bike	Guesstimate
72	10/12/14	416	274	Produce:Baked Goods	200.0:	Bike	Guesstimate
245	10/12/14	52	9	Produce	167	Car	Guesstimate
1	10/12/14	260	8	Produce:Baked Goods	150.0:25.0	Bike	Guesstimate
74	10/12/14	850	186	Produce	50	Car	Bathroom Scale
2	10/12/14	826	8	Produce	0	Bike	Bathroom Scale
251	10/13/14	947	7	Fresh Prepared Food	20	Bike	Guesstimate
74	10/13/14	416	5	Produce:Baked Goods	5.0:	Bike	Guesstimate
245	10/13/14	807	14	Baked Goods	3	Car	Floor Scale
3	10/13/14	807	14	Produce:Baked Goods	75.2:8.0	Car	Floor Scale
25	10/13/14	879	28	Baked Goods	2.5	Bike	Floor Scale
24	10/13/14	879	28	Fresh Prepared Food	10	Bike	Guesstimate
256	10/13/14	879	28	Fresh Prepared Food	13.2	Bike	Floor Scale
6	10/13/14	275	18	Fresh Prepared Food	100	Bike	Guesstimate
2	10/13/14	947	7	Produce	80	Bike	Guesstimate
175	10/13/14	416	5	Produce:Baked Goods	100.0:50.0	Bike	Guesstimate
227	10/13/14	326	15	Produce	480	Bike	Floor Scale
4	10/13/14	332	11	Produce:Baked Goods	31.0:12.0	Bike	Floor Scale
1	10/13/14	658	100	Produce:Baked Goods:Fresh Prepared Food	180.0:50.0:15.0	Bike	Guesstimate
6	10/13/14	139	28	Produce:Baked Goods	100.0:15.0	Bike	Bathroom Scale
3	10/14/14	814	14	Produce	88	Bike	Floor Scale
6	10/14/14	356	7	Produce:Baked Goods	125.0:10.0	Bike	Bathroom Scale
74	10/14/14	42	15	Produce:Baked Goods	0.0:0.0	Bike	Guesstimate
4	10/14/14	739	10	Produce:Baked Goods	150.0:30.0	Bike	Guesstimate
1	10/14/14	835	10	Produce:Baked Goods	120.0:30.0	Bike	Guesstimate
245	10/14/14	814	14	Baked Goods	28	Bike	Floor Scale
251	10/14/14	227	249	Fresh Prepared Food	8	Car	Bathroom Scale
72	10/14/14	551	249	Produce:Baked Goods	150.0:	Bike	Guesstimate
175	10/14/14	42	15	Produce:Baked Goods	105.0:137.0	Bike	Floor Scale
25	10/15/14	993	28	Baked Goods	2	Bike	Bathroom Scale
245	10/15/14	52	14	Baked Goods	0	Foot	Guesstimate
43	10/15/14	19	28	Frozen Prepared Food	50	Bike	Bathroom Scale
175	10/15/14	593	15	Produce:Baked Goods	5.0:	Bike	Floor Scale
175	10/15/14	593	15	Produce:Baked Goods	50.0:150.0	Bike	Floor Scale
215	10/15/14	807	15	Baked Goods	57	Bike	Floor Scale
1	10/15/14	531	15	Produce:Baked Goods	50.0:30.0	Bike	Floor Scale
251	10/15/14	3	35	Fresh Prepared Food	0	Bike	Guesstimate
2	10/15/14	3	35	Produce	55	Bike	Guesstimate
3	10/15/14	52	14	Produce	0	Foot	Guesstimate
6	10/15/14	699	7	Produce:Baked Goods	0.0:0.0	Bike	Guesstimate
227	10/15/14	271	5	Produce	145	Bike	Guesstimate
69	10/16/14	279	20		22	Foot	Guesstimate
1	10/16/14	58	10	Produce:Baked Goods	70.0:15.0	Bike	Bathroom Scale
36	10/16/14	1013	187	Produce	160	Bike	Guesstimate
74	10/16/14	1072	15	Produce:Dairy	0.0:0.0	Car	Guesstimate
27	10/16/14	708	18	Baked Goods	7	Foot	Guesstimate
72	10/16/14	356	5	Produce:Baked Goods	180.0:120.0	Bike	Guesstimate
175	10/16/14	1072	15	Produce:Baked Goods	138.0:69.0	Car	Floor Scale
6	10/16/14	1029	273	Produce:Baked Goods	85.0:	Bike	Floor Scale
3	10/16/14	817	14	Produce	0	Bike	Floor Scale
251	10/16/14	227	249	Fresh Prepared Food	2	Foot	Guesstimate
4	10/16/14	687	10	Produce	60	Bike	Guesstimate
245	10/16/14	817	14	Baked Goods	0	Bike	Floor Scale
245	10/17/14	31	14	Baked Goods	2	Bike	Floor Scale
256	10/17/14	945	20	Baked Goods	0	Bike	Guesstimate
25	10/17/14	129:297	22	Baked Goods	0	Foot	Guesstimate
175	10/17/14	1025	15	Produce:Baked Goods	150.0:84.55	Bike	Floor Scale
227	10/17/14	989	15	Produce	0	Bike	Floor Scale
6	10/17/14	945	15	Produce	150	Bike	Floor Scale
4	10/17/14	279	20	Produce	58	Bike	Bathroom Scale
76	10/17/14	728	26	Frozen Prepared Food	35	Bike	Guesstimate
27	10/17/14	945	20	Baked Goods	25	Bike	Guesstimate
3	10/17/14	31	14	Produce	102	Bike	Floor Scale
2	10/17/14	116	44	Produce	40	Bike	Guesstimate
251	10/17/14	116	44	Fresh Prepared Food	12	Bike	Guesstimate
74	10/17/14	458	12	Produce	60	Bike	Guesstimate
1	10/17/14	727	15	Produce:Fresh Prepared Food	300.0:231.0	Car	Bathroom Scale
72	10/18/14	514	26	Produce:Baked Goods	150.0:100.0	Car	Guesstimate
33	10/18/14	53	15	Produce	28	Car	Floor Scale
262	10/18/14	53	15	Produce	33	Car	Floor Scale
1	10/18/14	775	18	:	40.0:	Bike	Guesstimate
25	10/18/14	416	20	Baked Goods	0	Bike	Guesstimate
74	10/18/14	850	186	Produce	32	Bike	Bathroom Scale
55	10/18/14	904	8	Produce:Baked Goods	0.0:35.0	Bike	Bathroom Scale
3	10/18/14	928	29	Produce	100	Car	Guesstimate
245	10/18/14	928	29	Baked Goods	2	Car	Guesstimate
6	10/18/14	416	20	Produce:Baked Goods	0.0:0.0	Bike	Guesstimate
175	10/18/14	1043	20	Produce:Produce	6.0:8.0	Car	Guesstimate
215	10/18/14	904	8	Baked Goods	35	Bike	Bathroom Scale
4	10/18/14	129:537:297:135:13	22	Produce:Baked Goods:Frozen Prepared Food:Dairy	45.0:::	Bike	Guesstimate
24	10/18/14	416	20	Fresh Prepared Food	0	Bike	Guesstimate
175	10/19/14	1034	18	Produce:Baked Goods:	0.0:0.0:0.0	Bike	Guesstimate
72	10/19/14	416	274	Produce:Baked Goods	200.0:0.0	Bike	Guesstimate
74	10/19/14	850	186	Produce	5.5	Bike	Bathroom Scale
3	10/19/14	52	9	Produce	160	Bike	Guesstimate
245	10/19/14	52	9	Baked Goods	6	Bike	Guesstimate
4	10/19/14	807	20	Produce	55	Bike	Bathroom Scale
1	10/19/14	260	8	Produce:Baked Goods:	100.0:20.0:35.0	Bike	Guesstimate
2	10/19/14	826	8	Produce	0	Bike	Bathroom Scale
6	10/19/14	657	41	Produce	0	Bike	Guesstimate
3	10/20/14	349	14	Produce:Baked Goods	51.0:	Bike	Floor Scale
245	10/20/14	349	14	Baked Goods	16	Bike	Floor Scale
4	10/20/14	332	11	Produce:Baked Goods:Frozen Prepared Food	28.0:12.0:4.0	Bike	Floor Scale
25	10/20/14	879	28	Baked Goods	22	Bike	Floor Scale
24	10/20/14	879	28	Fresh Prepared Food	8	Bike	Guesstimate
256	10/20/14	879	28	Fresh Prepared Food	0	Bike	Guesstimate
1	10/20/14	658	100	Produce:Baked Goods	180.0:20.0	Car	Guesstimate
2	10/20/14	947	7	Produce	40	Bike	Guesstimate
251	10/20/14	947	7	Fresh Prepared Food	35	Bike	Guesstimate
175	10/20/14	416	5	Produce:Baked Goods	100.0:20.0	Bike	Guesstimate
6	10/20/14	275	18	Produce	0	Bike	Guesstimate
227	10/20/14	326	15	Produce	428	Car	Floor Scale
6	10/20/14	993	28	Produce:Fresh Prepared Food	12.0:16.0	Bike	Floor Scale
74	10/20/14	416	5	Produce:Baked Goods	0.0:0.0	Bike	Guesstimate
72	10/21/14	551	249	Produce:Baked Goods	175.0:	Bike	Guesstimate
6	10/21/14	65	7	Produce:Baked Goods	0.0:	Bike	Floor Scale
245	10/21/14	814	14	Baked Goods	4	Bike	Floor Scale
4	10/21/14	739	10	Produce	50	Bike	Guesstimate
175	10/21/14	42	15	Produce:Baked Goods:Fresh Prepared Food	::16.0	Bike	Floor Scale
74	10/21/14	42	15	Produce:Baked Goods	23.0:	Bike	Floor Scale
3	10/21/14	814	14	Produce	35	Bike	Floor Scale
1	10/21/14	835	10	Produce:Baked Goods:Fresh Prepared Food	0.0:40.0:28.0	Bike	Guesstimate
251	10/21/14	227	249	Fresh Prepared Food	12	Car	Bathroom Scale
25	10/22/14	993	28	Baked Goods	4	Bike	Guesstimate
1	10/22/14	58	15	Produce:Baked Goods:Fresh Prepared Food	224.0:9.0:47.0	Bike	Floor Scale
3	10/22/14	52	14	Produce	525	Car	Floor Scale
245	10/22/14	52	14	Baked Goods	20	Car	Floor Scale
43	10/22/14	19	28	Frozen Prepared Food	40	Bike	Bathroom Scale
215	10/22/14	807	15	Baked Goods	30	Bike	Floor Scale
2	10/22/14	3	35	Produce	0	Bike	Guesstimate
175	10/22/14	593	15	Produce:Baked Goods	198.0:75.0	Bike	Floor Scale
251	10/22/14	3	35	Fresh Prepared Food	0	Bike	Guesstimate
74	10/22/14	593	15	Produce:Baked Goods	71.0:	Bike	Floor Scale
227	10/22/14	416	5	Produce	180	Bike	Guesstimate
4	10/23/14	687	10	Produce	50	Bike	Guesstimate
175	10/23/14	1072	15	Produce:Baked Goods:Fresh Prepared Food	192.0:121.0:50.0	Car	Floor Scale
245	10/23/14	817	14	Baked Goods	2	Bike	Floor Scale
1	10/23/14	58	187	Produce:Baked Goods:Fresh Prepared Food	255.0:10.0:95.0	Bike	Guesstimate
3	10/23/14	817	14	Produce	134	Bike	Floor Scale
69	10/23/14	279	20		36	Bike	Guesstimate
72	10/23/14	356	5	Produce:Baked Goods	320.0:75.0	Bike	Guesstimate
74	10/23/14	1072	15	Produce:Dairy	0.0:0.0	Car	Guesstimate
27	10/23/14	708	18	Baked Goods	4	Foot	Guesstimate
6	10/23/14	1029	273	Produce:Baked Goods	0.0:0.0	Bike	Floor Scale
251	10/23/14	227	249	Fresh Prepared Food	8	Car	Bathroom Scale
175	10/24/14	1025	15	Produce:	91.5:	Bike	Floor Scale
4	10/24/14	279	20	Produce	64	Bike	Bathroom Scale
76	10/24/14	728	26	Frozen Prepared Food	15	Bike	Guesstimate
74	10/24/14	458	12	Produce	25	Car	Guesstimate
2	10/24/14	116	44:20:00	Produce	100	Bike	Guesstimate
251	10/24/14	116	44:20:00	Fresh Prepared Food	27	Bike	Guesstimate
6	10/24/14	945	15	Fresh Prepared Food	93.5	Bike	Floor Scale
256	10/24/14	945	20	Baked Goods	9	Bike	Floor Scale
27	10/24/14	945	20	Baked Goods	15	Bike	Guesstimate
3	10/24/14	31	14	Produce	160	Bike	Floor Scale
245	10/24/14	31	14	Baked Goods	3	Bike	Floor Scale
227	10/24/14	989	15	Produce	385	Bike	Floor Scale
25	10/24/14	1034	22	Baked Goods	4.7	Bike	Bathroom Scale
1	10/24/14	727	15	Produce	220	Car	Floor Scale
74	10/25/14	850	186	Produce	6.5	Car	Bathroom Scale
25	10/25/14	1052	20	Baked Goods	0	Bike	Guesstimate
1	10/25/14	775		:	150.0:	Bike	Guesstimate
4	10/25/14	129:537:297:135	22	Produce:Baked Goods:Fresh Prepared Food:Dairy	10.0:30.0::	Bike	Bathroom Scale
24	10/25/14	1052	20	Fresh Prepared Food	7	Bike	Guesstimate
55	10/25/14	904	8	Produce:Frozen Prepared Food	100.0:40.0	Bike	Bathroom Scale
245	10/25/14	928	29	Baked Goods	5	Bike	Guesstimate
175	10/25/14	1043	20	Produce:Produce	30.0:5.0	Bike	Guesstimate
215	10/25/14	904	8	Baked Goods	45	Bike	Bathroom Scale
6	10/25/14	1052	20	Produce:Baked Goods	250.0:	Bike	Guesstimate
3	10/25/14	928	29	Produce	130	Bike	Guesstimate
262	10/25/14	1014	15	Produce	0	Bike	Guesstimate
33	10/25/14	1014	15	Produce	115	Bike	Floor Scale
72	10/25/14	514	26	Produce:Baked Goods	200.0:100.0	Car	Guesstimate
175	10/26/14	349	18	Produce:Baked Goods	70.0:	Bike	Guesstimate
3	10/26/14	129	9	Produce	70	Bike	Guesstimate
245	10/26/14	129	9	Baked Goods	10	Bike	Guesstimate
74	10/26/14	850	186	Produce	6	Car	Bathroom Scale
6	10/26/14	657	41	Produce:Baked Goods	300.0:25.0	Bike	Guesstimate
25	10/26/14	616	11	Baked Goods	3	Bike	Floor Scale
72	10/26/14	416	274	Produce:Baked Goods	180.0:0.0	Bike	Guesstimate
2	10/26/14	826	8	Produce	0	Bike	Guesstimate
4	10/26/14	699:999	20	Produce:Baked Goods	385.0:15.0	Bike	Guesstimate
4	10/27/14	58	11	Produce	75	Bike	Bathroom Scale
6	10/27/14	135	28:37:00	Produce:	8.0:	Bike	Guesstimate
227	10/27/14	326	15	Produce	181	Bike	Floor Scale
245	10/27/14	1066	14	Baked Goods	5	Bike	Guesstimate
3	10/27/14	1066	14	Produce:	136.6:	Bike	Floor Scale
25	10/27/14	879	28	Baked Goods	6.8	Bike	Floor Scale
24	10/27/14	879	28	Fresh Prepared Food	0	Bike	Guesstimate
251	10/27/14	947	7	Fresh Prepared Food	30	Bike	Guesstimate
2	10/27/14	947	7	Produce	80	Bike	Guesstimate
175	10/27/14	416	5	Produce:Baked Goods	140.0:20.0	Bike	Guesstimate
1	10/27/14	658	100	Produce:Baked Goods:Fresh Prepared Food	100.0:15.0:25.0	Car	Guesstimate
6	10/27/14	275	18	Produce:Baked Goods	30.0:30.0	Bike	Guesstimate
74	10/27/14	416	5	Produce:Baked Goods	5.0:0.0	Bike	Guesstimate
256	10/27/14	879	28	Baked Goods	1	Bike	Guesstimate
175	10/28/14	42	15	Produce:Baked Goods	128.0:43.0	Bike	Floor Scale
74	10/28/14	42	15	Produce:	35.0:	Bike	Floor Scale
251	10/28/14	227	249	Fresh Prepared Food	6	Foot	Guesstimate
245	10/28/14	814	14	Baked Goods	0	Bike	Floor Scale
4	10/28/14	739	10	Produce	80	Bike	Guesstimate
72	10/28/14	1034:1034	249	Produce:Baked Goods	0.0:0.0	Bike	Floor Scale
1	10/28/14	835	10	Produce:Baked Goods:Fresh Prepared Food	50.0:55.0:21.0	Bike	Guesstimate
6	10/28/14	761	7	Produce:Baked Goods	40.0:	Bike	Guesstimate
3	10/28/14	814	14	Produce	0	Bike	Floor Scale
215	10/29/14	807	15	Baked Goods	36	Bike	Floor Scale
3	10/29/14	52	14	Produce	83	Bike	Floor Scale
245	10/29/14	52	14	Baked Goods	10	Bike	Floor Scale
43	10/29/14	19	28	Frozen Prepared Food	40	Bike	Bathroom Scale
6	10/29/14	65	187	Produce:Baked Goods	0.0:	Bike	Bathroom Scale
175	10/29/14	593	15	Produce:Baked Goods	40.0:	Bike	Floor Scale
74	10/29/14	593	15	Produce:Baked Goods	108.0:120.0	Bike	Floor Scale
2	10/29/14	3	35	Produce	150	Bike	Guesstimate
1	10/29/14	531	15	Produce:Baked Goods	0.0:	Bike	Guesstimate
25	10/29/14	954	28	Baked Goods	0	Foot	Guesstimate
245	10/30/14	817	14	Baked Goods	1	Bike	Floor Scale
69	10/30/14	279	20		5	Bike	Guesstimate
3	10/30/14	817	14	Produce	138	Bike	Floor Scale
6	10/30/14	1029	273	Produce:Baked Goods	70.0:30.0	Bike	Floor Scale
27	10/30/14	708	18	Baked Goods	10	Foot	Guesstimate
72	10/30/14	356	5	Produce:Baked Goods	180.0:95.0	Bike	Guesstimate
251	10/30/14	227	249	Fresh Prepared Food	8	Car	Guesstimate
74	10/30/14	1072	15	Produce:Dairy	15.0:	Car	Guesstimate
175	10/30/14	1072	15	Produce:Baked Goods:Fresh Prepared Food	70.0:90.0:51.6	Car	Guesstimate
1	10/30/14	835	187	Produce:Baked Goods:Fresh Prepared Food	90.0:35.0:50.0	Bike	Guesstimate
4	10/30/14	687	10	Produce	80	Bike	Guesstimate
175	10/31/14	1025	15	Produce:Baked Goods	119.45:15.0	Bike	Floor Scale
251	10/31/14	835	44	Fresh Prepared Food	5	Bike	Guesstimate
3	10/31/14	31	14	Produce	63	Bike	Floor Scale
76	10/31/14	728	26	Frozen Prepared Food	10	Bike	Guesstimate
2	10/31/14	835	44	Produce	40	Bike	Guesstimate
6	10/31/14	945	15	Produce	10	Bike	Floor Scale
256	10/31/14	945	20	Baked Goods	3	Bike	Guesstimate
27	10/31/14	945	20	Baked Goods	15	Bike	Guesstimate
4	10/31/14	279	20	Produce	47	Bike	Bathroom Scale
245	10/31/14	31	14	Baked Goods	4	Bike	Floor Scale
1	10/31/14	727	15	Produce:Baked Goods	210.0:70.0	Car	Bathroom Scale
74	10/31/14	458	12	Produce	30	Car	Guesstimate
227	10/31/14	989	15	Produce	230	Bike	Floor Scale
25	10/31/14	531	22	Baked Goods	2	Foot	Guesstimate
198	11/1/14	514	8	Produce:Baked Goods	:100.0	Car	Guesstimate
1	11/1/14	775	289	Baked Goods:	25.0:	Foot	Guesstimate
6	11/1/14	1052	20	Produce:Baked Goods	20.0:0.0	Bike	Guesstimate
175	11/1/14	1043	18	Produce	0	Bike	Guesstimate
33	11/1/14	1014	15	Produce	0	Bike	Guesstimate
4	11/1/14	129:537:297:135:13	22	Produce:Baked Goods:Fresh Prepared Food:Dairy	:25.0::	Bike	Floor Scale
245	11/1/14	928	29	Baked Goods	5	Car	Bathroom Scale
72	11/1/14	904	8	Produce	0	Bike	Bathroom Scale
25	11/1/14	1052	20	Baked Goods	2.7	Bike	Bathroom Scale
24	11/1/14	1052	20	Fresh Prepared Food	6	Bike	Guesstimate
33	11/1/14	1014	15	Produce	0	Bike	Guesstimate
74	11/1/14	850	186	Produce	0	Bike	Bathroom Scale
215	11/1/14	514	8	Baked Goods	100	Car	Guesstimate
3	11/1/14	928	29	Produce	200	Car	Bathroom Scale
3	11/2/14	101	29	Produce	100	Bike	Guesstimate
245	11/2/14	101	29	Baked Goods	5	Bike	Guesstimate
1	11/2/14	260	8	Produce:Baked Goods	75.0:20.0	Bike	Guesstimate
4	11/2/14	993	20	Produce:Baked Goods	22.0:19.0	Bike	Bathroom Scale
6	11/2/14	657	41	Produce:Baked Goods	400.0:50.0	Car	Guesstimate
72	11/2/14	416	274	Produce:Baked Goods	180.0:	Bike	Guesstimate
74	11/2/14	850	186	Produce	32.5	Car	Bathroom Scale
25	11/2/14	616	11	Baked Goods	3	Bike	Floor Scale
1	11/2/14	260	8	Produce:Baked Goods	120.0:20.0	Bike	Guesstimate
175	11/2/14	551	18	Produce:Baked Goods	0.0:0.0	Bike	Guesstimate
2	11/2/14	349	8	Produce	0	Bike	Bathroom Scale
6	11/3/14	1078	18	Baked Goods	127	Bike	Guesstimate
227	11/3/14	326	15	Produce	153	Bike	Floor Scale
245	11/3/14	1066	14	Baked Goods	5	Bike	Guesstimate
3	11/3/14	1066	14	Produce:	121.0:	Bike	Floor Scale
25	11/3/14	879	28	Baked Goods	25.7	Bike	Floor Scale
24	11/3/14	879	28	Fresh Prepared Food	2	Bike	Guesstimate
256	11/3/14	879	28	Fresh Prepared Food	13.5	Bike	Floor Scale
1	11/3/14	658	100	Produce:Baked Goods:Fresh Prepared Food:Dairy	80.0:30.0:15.0:25.0	Car	Guesstimate
2	11/3/14	947	7	Produce	100	Bike	Guesstimate
251	11/3/14	947	7	Fresh Prepared Food	25	Bike	Guesstimate
6	11/3/14	349	28:37:00	Produce:Baked Goods	85.0:	Bike	Guesstimate
4	11/3/14	58	11	Produce	60	Bike	Bathroom Scale
175	11/3/14	416	5	Produce:Baked Goods	0.0:0.0	Bike	Guesstimate
74	11/3/14	416	5	Produce:Baked Goods	0.0:0.0	Bike	Guesstimate
175	11/4/14	42	15	Produce:Baked Goods	58.0:92.0	Bike	Bathroom Scale
251	11/4/14	227	249	Fresh Prepared Food	4	Car	Bathroom Scale
74	11/4/14	42	15	Produce:Baked Goods	11.0:0.0	Bike	Floor Scale
6	11/4/14	1034	7	Produce:Baked Goods	15.0:0.0	Bike	Bathroom Scale
3	11/4/14	814	14	Produce	30.8	Bike	Floor Scale
245	11/4/14	814	14	Baked Goods	1	Bike	Floor Scale
72	11/4/14	551	249	Produce:Baked Goods	150.0:	Bike	Guesstimate
4	11/4/14	739	10	Produce:Baked Goods	0.0:0.0	Bike	Guesstimate
1	11/4/14	835	10	Produce:Baked Goods:Fresh Prepared Food	0.0:45.0:61.5	Bike	Guesstimate
25	11/5/14	993	28	Baked Goods	8.5	Bike	Bathroom Scale
215	11/5/14	58	15	Baked Goods	59	Bike	Floor Scale
175	11/5/14	593	15	Produce:Baked Goods	221.0:110.0	Bike	Floor Scale
74	11/5/14	593	15	Produce:Baked Goods	33.0:	Bike	Floor Scale
43	11/5/14	19	28	Frozen Prepared Food	25	Bike	Bathroom Scale
3	11/5/14	52	14	Produce	57	Bike	Floor Scale
245	11/5/14	52	14	Baked Goods	4	Bike	Floor Scale
1	11/5/14	531	15	Produce:Baked Goods	90.0:70.0	Bike	Floor Scale
2	11/5/14	3	35	Produce:Baked Goods	35.0:	Bike	Guesstimate
6	11/5/14	699	7	Produce:Baked Goods	0.0:0.0	Bike	Guesstimate
227	11/5/14	416	5	Produce	100	Bike	Guesstimate
4	11/6/14	687	10	Produce	20	Bike	Guesstimate
69	11/6/14	279	20		0	Bike	Guesstimate
27	11/6/14	708	18	Baked Goods	8	Foot	Guesstimate
245	11/6/14	817	14	Baked Goods	1.5	Bike	Floor Scale
6	11/6/14	1029	273	Produce:Baked Goods	50.0:20.0	Bike	Floor Scale
3	11/6/14	817	14	Produce	252	Bike	Floor Scale
72	11/6/14	356	5	Produce:Baked Goods	320.0:85.0	Bike	Guesstimate
175	11/6/14	1072	15	Produce:Baked Goods:Fresh Prepared Food	45.0:120.0:50.0	Car	Guesstimate
74	11/6/14	1072	15	Produce:Fresh Prepared Food:Dairy	61.0:55.0:	Car	Guesstimate
1	11/6/14	58	187	Produce:Baked Goods	50.0:15.0	Bike	Guesstimate
251	11/7/14	116	44	Fresh Prepared Food	25	Bike	Guesstimate
25	11/7/14	531	22	Baked Goods	15	Foot	Guesstimate
76	11/7/14	728	26	Frozen Prepared Food	20	Bike	Guesstimate
4	11/7/14	279	20	Produce	45	Bike	Bathroom Scale
6	11/7/14	945	15	Produce:Fresh Prepared Food	100.0:68.0	Bike	Floor Scale
256	11/7/14	945	20	Baked Goods	8	Bike	Guesstimate
27	11/7/14	945	20	Baked Goods	15	Bike	Guesstimate
3	11/7/14	31	14	Produce	190	Bike	Floor Scale
245	11/7/14	31	14	Baked Goods	2	Bike	Floor Scale
175	11/7/14	349	15	Produce:Baked Goods	0.0:	Bike	Floor Scale
2	11/7/14	116	44	Produce	25	Bike	Guesstimate
227	11/7/14	989	15	Produce	162	Bike	Floor Scale
74	11/7/14	458	12	Produce	50	Car	Guesstimate
6	11/8/14	947	20	Produce:Baked Goods	50.0:60.0	Bike	Guesstimate
24	11/8/14	947	20	Fresh Prepared Food	2	Bike	Guesstimate
1	11/8/14	993:993	289	Produce:Baked Goods:Fresh Prepared Food	42.0:16.0:8.0	Bike	Bathroom Scale
25	11/8/14	947	20	Baked Goods	15	Bike	Guesstimate
4	11/8/14	135:531	22	Produce:Baked Goods:Fresh Prepared Food:Dairy	12.0:26.0::	Bike	Guesstimate
175	11/8/14	750	18	Produce	0	Bike	Bathroom Scale
74	11/8/14	850	186	Produce	0	Bike	Bathroom Scale
33	11/8/14	1014	18	Produce	200	Bike	Guesstimate
245	11/8/14	928	29	Baked Goods	1	Car	Guesstimate
3	11/8/14	928	29	Produce:Baked Goods	75.0:2.0	Car	Bathroom Scale
72	11/8/14	904	8	Produce	200	Bike	Guesstimate
215	11/8/14	904	8	Baked Goods	0	Bike	Bathroom Scale
2	11/9/14	531	8	Produce	100	Bike	Floor Scale
74	11/9/14	850	186	Produce	30	Car	Guesstimate
3	11/9/14	52	9	Produce	120	Bike	Guesstimate
1	11/9/14	260	8	Produce:Baked Goods:Dairy	150.0:25.0:50.0	Car	Guesstimate
4	11/9/14	993	20	Produce	42	Bike	Bathroom Scale
245	11/9/14	52	9	Baked Goods	15	Bike	Guesstimate
6	11/9/14	657	41	Produce:Baked Goods	175.0:75.0	Bike	Guesstimate
25	11/9/14	616	11	Baked Goods	3	Bike	Floor Scale
175	11/9/14	349	18	Produce:Baked Goods	0.0:	Bike	Floor Scale
6	11/10/14	1078	18	Baked Goods	72.56	Bike	Guesstimate
74	11/10/14	531	5	Produce:Baked Goods	:0.0	Bike	Guesstimate
4	11/10/14	332	11	Produce:Baked Goods:Fresh Prepared Food:Dairy	35.0:25.0:5.0:16.0	Bike	Floor Scale
1	11/10/14	658	100	Produce:Baked Goods:Fresh Prepared Food	30.0:30.0:10.0	Car	Guesstimate
2	11/10/14	947	7	Produce	150	Car	Guesstimate
245	11/10/14	1066	14	Baked Goods	10	Bike	Guesstimate
3	11/10/14	1066	14	Produce:Baked Goods	11.0:	Bike	Floor Scale
25	11/10/14	879	28	Baked Goods	11.6	Car	Floor Scale
24	11/10/14	879	28	Fresh Prepared Food	2	Car	Guesstimate
